1,1,9.999000099990002E-5,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5468,1,0.5467453254674532,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5468,2,0.5467453254674532,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5469,1,0.5468453154684532,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5469,2,0.5468453154684532,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5470,1,0.5469453054694531,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5470,2,0.5469453054694531,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5471,1,0.547045295470453,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5471,2,0.547045295470453,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5472,1,0.5471452854714528,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5472,2,0.5471452854714528,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5473,1,0.5472452754724527,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5473,2,0.5472452754724527,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5474,1,0.5473452654734526,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5474,2,0.5473452654734526,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5475,1,0.5474452554744526,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5475,2,0.5474452554744526,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5476,1,0.5475452454754525,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5476,2,0.5475452454754525,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5477,1,0.5476452354764524,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5477,2,0.5476452354764524,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5478,1,0.5477452254774523,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5478,2,0.5477452254774523,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5479,1,0.5478452154784521,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5479,2,0.5478452154784521,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5480,1,0.547945205479452,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5480,2,0.547945205479452,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5481,1,0.5480451954804519,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5481,2,0.5480451954804519,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5482,1,0.5481451854814519,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5482,2,0.5481451854814519,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5483,1,0.5482451754824518,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5483,2,0.5482451754824518,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5484,1,0.5483451654834517,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5484,2,0.5483451654834517,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5485,1,0.5484451554844516,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5485,2,0.5484451554844516,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5486,1,0.5485451454854514,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5486,2,0.5485451454854514,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5487,1,0.5486451354864513,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5487,2,0.5486451354864513,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5488,1,0.5487451254874512,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5488,2,0.5487451254874512,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5489,1,0.5488451154884512,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5489,2,0.5488451154884512,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5490,1,0.5489451054894511,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5490,2,0.5489451054894511,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5491,1,0.549045095490451,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5491,2,0.549045095490451,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5492,1,0.5491450854914508,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5492,2,0.5491450854914508,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5493,1,0.5492450754924507,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5493,2,0.5492450754924507,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5494,1,0.5493450654934506,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5494,2,0.5493450654934506,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5495,1,0.5494450554944506,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5495,2,0.5494450554944506,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5496,1,0.5495450454954505,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5496,2,0.5495450454954505,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5497,1,0.5496450354964504,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5497,2,0.5496450354964504,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5498,1,0.5497450254974503,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5498,2,0.5497450254974503,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5499,1,0.5498450154984501,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5499,2,0.5498450154984501,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5500,1,0.54994500549945,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5500,2,0.54994500549945,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5501,1,0.5500449955004499,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5501,2,0.5500449955004499,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5502,1,0.5501449855014499,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5502,2,0.5501449855014499,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5503,1,0.5502449755024498,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5503,2,0.5502449755024498,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5504,1,0.5503449655034497,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5504,2,0.5503449655034497,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5505,1,0.5504449555044496,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5505,2,0.5504449555044496,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5506,1,0.5505449455054494,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5506,2,0.5505449455054494,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5507,1,0.5506449355064493,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5507,2,0.5506449355064493,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5508,1,0.5507449255074492,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5508,2,0.5507449255074492,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5509,1,0.5508449155084492,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5509,2,0.5508449155084492,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5510,1,0.5509449055094491,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5510,2,0.5509449055094491,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5511,1,0.551044895510449,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5511,2,0.551044895510449,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5512,1,0.5511448855114488,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5512,2,0.5511448855114488,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5513,1,0.5512448755124487,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5513,2,0.5512448755124487,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5514,1,0.5513448655134486,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5514,2,0.5513448655134486,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5515,1,0.5514448555144486,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5515,2,0.5514448555144486,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5516,1,0.5515448455154485,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5516,2,0.5515448455154485,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5517,1,0.5516448355164484,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5517,2,0.5516448355164484,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5518,1,0.5517448255174483,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5518,2,0.5517448255174483,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5519,1,0.5518448155184481,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5519,2,0.5518448155184481,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5520,1,0.551944805519448,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5520,2,0.551944805519448,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5521,1,0.5520447955204479,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5521,2,0.5520447955204479,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5522,1,0.5521447855214479,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5522,2,0.5521447855214479,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5523,1,0.5522447755224478,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5523,2,0.5522447755224478,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5524,1,0.5523447655234477,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5524,2,0.5523447655234477,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5525,1,0.5524447555244476,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5525,2,0.5524447555244476,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5526,1,0.5525447455254474,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5526,2,0.5525447455254474,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5527,1,0.5526447355264473,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5527,2,0.5526447355264473,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5528,1,0.5527447255274472,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5528,2,0.5527447255274472,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5529,1,0.5528447155284472,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5529,2,0.5528447155284472,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5530,1,0.5529447055294471,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5530,2,0.5529447055294471,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5531,1,0.553044695530447,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5531,2,0.553044695530447,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5532,1,0.5531446855314468,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5532,2,0.5531446855314468,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5533,1,0.5532446755324467,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5533,2,0.5532446755324467,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5534,1,0.5533446655334466,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5534,2,0.5533446655334466,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5535,1,0.5534446555344466,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5535,2,0.5534446555344466,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5536,1,0.5535446455354465,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5536,2,0.5535446455354465,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5537,1,0.5536446355364464,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5537,2,0.5536446355364464,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5538,1,0.5537446255374463,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5538,2,0.5537446255374463,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5539,1,0.5538446155384461,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5539,2,0.5538446155384461,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5540,1,0.553944605539446,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5540,2,0.553944605539446,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5541,1,0.5540445955404459,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5541,2,0.5540445955404459,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5542,1,0.5541445855414459,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5542,2,0.5541445855414459,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5543,1,0.5542445755424458,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5543,2,0.5542445755424458,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5544,1,0.5543445655434457,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5544,2,0.5543445655434457,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5545,1,0.5544445555444456,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5545,2,0.5544445555444456,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
5546,1,0.5545445455454454,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5546,2,0.5545445455454454,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5547,1,0.5546445355464453,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5547,2,0.5546445355464453,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5548,1,0.5547445255474452,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5548,2,0.5547445255474452,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5549,1,0.5548445155484452,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5549,2,0.5548445155484452,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD]),0.9411329008630686
5550,1,0.5549445055494451,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5550,2,0.5549445055494451,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5551,1,0.555044495550445,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5551,2,0.555044495550445,Atlas3@13,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD]),0.8740242984783761
5552,1,0.5551444855514449,PonPokoAgent@12,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD]),0.5182970103926484
5552,2,0.5551444855514449,Atlas3@13,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 20'' LCD]),0.8516476117832331
